ZIPCode,Place,date,cases_confirmed_cum,deaths_confirmed_cum,TotalPop,cases_daily,deaths_daily,state,cases_per_100k
28356,Linden,2020-06-07,7,1,4914,0,0,North Carolina,142.450142450142
28357,Lumber Bridge,2020-06-07,18,0,3224,0,0,North Carolina,558.312655086849
28358,Lumberton,2020-06-07,240,3,38517,0,0,North Carolina,623.101487654802
28360,Lumberton,2020-06-07,80,4,14944,0,0,North Carolina,535.331905781585
28363,Marston,2020-06-07,2,0,1079,0,0,North Carolina,185.356811862836
28364,Maxton,2020-06-07,45,0,15170,0,0,North Carolina,296.63810151615
28369,Orrum,2020-06-07,8,1,2241,0,0,North Carolina,356.98348951361
28371,Parkton,2020-06-07,35,2,7085,0,0,North Carolina,494.001411432604
28372,Pembroke,2020-06-07,21,0,15254,0,0,North Carolina,137.668808181461
28373,Pinebluff,2020-06-07,8,0,2552,0,0,North Carolina,313.479623824451
28374,Pinehurst,2020-06-07,85,5,18171,0,0,North Carolina,467.778328105223
28377,Red Springs,2020-06-07,111,3,13036,0,0,North Carolina,851.488186560295
28379,Rockingham,2020-06-07,109,2,25804,0,0,North Carolina,422.415129437297
28384,Saint Pauls,2020-06-07,136,1,12414,0,0,North Carolina,1095.53729660061
28385,Salemburg,2020-06-07,10,0,3005,0,0,North Carolina,332.778702163062
28387,Southern Pines,2020-06-07,21,2,17139,0,0,North Carolina,122.527568702958
28390,Spring Lake,2020-06-07,40,1,23494,0,0,North Carolina,170.25623563463
28391,Stedman,2020-06-07,4,0,5326,0,0,North Carolina,75.1032669921142
28392,Tar Heel,2020-06-07,11,1,1554,0,0,North Carolina,707.850707850708
28393,Turkey,2020-06-07,17,0,2160,0,0,North Carolina,787.037037037037
28394,Vass,2020-06-07,8,0,6094,0,0,North Carolina,131.276665572694
28395,Wade,2020-06-07,5,0,2657,0,0,North Carolina,188.182160331201
28396,Wagram,2020-06-07,10,0,2679,0,0,North Carolina,373.273609555804
28411,Wilmington,2020-06-07,36,2,38820,0,0,North Carolina,92.7357032457496
28412,Wilmington,2020-06-07,44,0,42977,0,0,North Carolina,102.380342974149
28420,Ash,2020-06-07,6,0,5116,0,0,North Carolina,117.279124315872
28421,Atkinson,2020-06-07,6,0,2040,0,0,North Carolina,294.117647058824
28423,Bolton,2020-06-07,9,0,2285,0,0,North Carolina,393.873085339169
28428,Carolina Beach,2020-06-07,10,0,7142,0,0,North Carolina,140.016802016242
28429,Castle Hayne,2020-06-07,8,0,8542,0,0,North Carolina,93.6548817607118
28432,Clarendon,2020-06-07,9,0,1684,0,0,North Carolina,534.441805225653
28433,Clarkton,2020-06-07,15,0,5297,0,0,North Carolina,283.17915801397
28434,Council,2020-06-07,6,0,1357,0,0,North Carolina,442.151805453206
28435,Currie,2020-06-07,3,0,2931,0,0,North Carolina,102.354145342886
28436,Delco,2020-06-07,2,0,2312,0,0,North Carolina,86.5051903114187
28438,Evergreen,2020-06-07,7,0,1688,0,0,North Carolina,414.691943127962
28441,Garland,2020-06-07,12,0,3328,0,0,North Carolina,360.576923076923
28442,Hallsboro,2020-06-07,8,0,1734,0,0,North Carolina,461.361014994233
28445,Holly Ridge,2020-06-07,11,0,8142,0,0,North Carolina,135.101940555146
28447,Ivanhoe,2020-06-07,3,0,1334,0,0,North Carolina,224.887556221889
28448,Kelly,2020-06-07,1,0,1216,0,0,North Carolina,82.2368421052632
28449,Kure Beach,2020-06-07,1,0,1958,0,0,North Carolina,51.0725229826354
28450,Lake Waccamaw,2020-06-07,28,3,2397,0,0,North Carolina,1168.12682519816
28452,Longwood,2020-06-07,1,0,513,0,0,North Carolina,194.931773879142
28454,Maple Hill,2020-06-07,1,0,3549,0,0,North Carolina,28.1769512538743
28455,Nakina,2020-06-07,6,2,1718,0,0,North Carolina,349.243306169965
28457,Rocky Point,2020-06-07,7,0,12840,0,0,North Carolina,54.5171339563863
28460,Sneads Ferry,2020-06-07,10,1,10588,0,0,North Carolina,94.4465432565168
28462,Supply,2020-06-07,19,0,14309,0,0,North Carolina,132.783562792648
28467,Calabash,2020-06-07,6,1,11393,0,0,North Carolina,52.6639164399193
28468,Sunset Beach,2020-06-07,1,0,5394,0,0,North Carolina,18.5391175380052
28469,Ocean Isle Beach,2020-06-07,7,0,7481,0,0,North Carolina,93.5703782916722
28472,Whiteville,2020-06-07,95,5,20002,0,0,North Carolina,474.952504749525
28479,Winnabow,2020-06-07,2,0,4874,0,0,North Carolina,41.0340582683627
28480,Wrightsville Beach,2020-06-07,5,0,2737,0,0,North Carolina,182.681768359518
28501,Kinston,2020-06-07,64,2,19507,0,0,North Carolina,328.087353257805
28508,Albertson,2020-06-07,55,0,2984,0,0,North Carolina,1843.16353887399
28510,Arapahoe,2020-06-07,1,0,1543,0,0,North Carolina,64.8088139987038
28511,Atlantic,2020-06-07,1,0,628,0,0,North Carolina,159.235668789809
28512,Atlantic Beach,2020-06-07,1,0,3689,0,0,North Carolina,27.1076172404446
28513,Ayden,2020-06-07,21,0,10825,0,0,North Carolina,193.995381062356
28516,Beaufort,2020-06-07,8,2,12482,0,0,North Carolina,64.0922929017786
28521,Chinquapin,2020-06-07,12,0,2259,0,0,North Carolina,531.208499335989
28523,Cove City,2020-06-07,3,0,2274,0,0,North Carolina,131.926121372032
28525,Deep Run,2020-06-07,12,0,3309,0,0,North Carolina,362.647325475975
28526,Dover,2020-06-07,2,0,2384,0,0,North Carolina,83.8926174496644
28527,Ernul,2020-06-07,0,0,905,0,0,North Carolina,0
28528,Gloucester,2020-06-07,0,0,640,0,0,North Carolina,0
28529,Grantsboro,2020-06-07,4,0,2539,0,0,North Carolina,157.542339503742
28530,Grifton,2020-06-07,31,0,7474,0,0,North Carolina,414.771206850415
28531,Harkers Island,2020-06-07,0,0,1414,0,0,North Carolina,0
28532,Havelock,2020-06-07,4,1,25868,0,0,North Carolina,15.4631204577084
28538,Hookerton,2020-06-07,8,0,3342,0,0,North Carolina,239.377618192699
28539,Hubert,2020-06-07,8,0,18000,0,0,North Carolina,44.4444444444444
28540,Jacksonville,2020-06-07,33,0,52400,0,0,North Carolina,62.9770992366412
28543,Tarawa Terrace,2020-06-07,1,1,6618,0,0,North Carolina,15.1103052281656
28544,Midway Park,2020-06-07,0,0,5607,0,0,North Carolina,0
28545,Mccutcheon Field,2020-06-07,0,0,4010,0,0,North Carolina,0
28553,Marshallberg,2020-06-07,1,0,522,0,0,North Carolina,191.570881226054
28555,Maysville,2020-06-07,4,0,4702,0,0,North Carolina,85.0701829008933
28556,Merritt,2020-06-07,0,0,1150,0,0,North Carolina,0
28557,Morehead City,2020-06-07,3,0,15254,0,0,North Carolina,19.6669725973515
28560,New Bern,2020-06-07,63,2,28926,0,0,North Carolina,217.797137523335
28570,Newport,2020-06-07,16,1,22687,0,0,North Carolina,70.5249702472782
28571,Oriental,2020-06-07,3,0,3137,0,0,North Carolina,95.6327701625757
28572,Pink Hill,2020-06-07,35,0,6379,0,0,North Carolina,548.675340962533
28573,Pollocksville,2020-06-07,2,1,2475,0,0,North Carolina,80.8080808080808
28577,Sealevel,2020-06-07,1,0,595,0,0,North Carolina,168.067226890756
28579,Smyrna,2020-06-07,0,0,798,0,0,North Carolina,0
28582,Stella,2020-06-07,1,0,1824,0,0,North Carolina,54.8245614035088
28584,Swansboro,2020-06-07,6,0,12910,0,0,North Carolina,46.4756003098373
28585,Trenton,2020-06-07,19,2,4170,0,0,North Carolina,455.635491606715
28590,Winterville,2020-06-07,55,1,26551,0,0,North Carolina,207.148506647584
28594,Emerald Isle,2020-06-07,1,0,3678,0,0,North Carolina,27.1886895051659
28604,Banner Elk,2020-06-07,1,0,6449,0,0,North Carolina,15.5062800434176
28605,Blowing Rock,2020-06-07,3,0,4143,0,0,North Carolina,72.4112961622013
28606,Boomer,2020-06-07,16,0,2367,0,0,North Carolina,675.961132234897
28609,Catawba,2020-06-07,8,0,6457,0,0,North Carolina,123.89654638377
28611,Collettsville,2020-06-07,0,0,978,0,0,North Carolina,0
28612,Connelly Springs,2020-06-07,17,0,14906,0,0,North Carolina,114.048034348584
28615,Creston,2020-06-07,1,0,1883,0,0,North Carolina,53.1067445565587
28617,Crumpler,2020-06-07,4,0,2451,0,0,North Carolina,163.198694410445
28618,Deep Gap,2020-06-07,2,0,2480,0,0,North Carolina,80.6451612903226
28621,Elkin,2020-06-07,36,0,10400,0,0,North Carolina,346.153846153846
28622,Elk Park,2020-06-07,1,0,2638,0,0,North Carolina,37.9075056861259
28623,Ennice,2020-06-07,7,0,1716,0,0,North Carolina,407.925407925408
28624,Ferguson,2020-06-07,6,0,1893,0,0,North Carolina,316.957210776545
28626,Fleetwood,2020-06-07,2,0,3001,0,0,North Carolina,66.6444518493836
28627,Glade Valley,2020-06-07,4,0,1534,0,0,North Carolina,260.756192959583
28631,Grassy Creek,2020-06-07,16,0,536,0,0,North Carolina,2985.07462686567
28634,Harmony,2020-06-07,17,0,5269,0,0,North Carolina,322.641867527045
28635,Hays,2020-06-07,11,0,4032,0,0,North Carolina,272.81746031746
28636,Hiddenite,2020-06-07,4,0,5186,0,0,North Carolina,77.1307365985345
28637,Hildebran,2020-06-07,6,0,1583,0,0,North Carolina,379.027163613392
28638,Hudson,2020-06-07,32,0,12560,0,0,North Carolina,254.777070063694
28640,Jefferson,2020-06-07,6,0,4805,0,0,North Carolina,124.869927159209
28642,Jonesville,2020-06-07,12,0,5578,0,0,North Carolina,215.130871280029
28643,Lansing,2020-06-07,3,0,3443,0,0,North Carolina,87.1333139703747
28644,Laurel Springs,2020-06-07,3,0,1570,0,0,North Carolina,191.082802547771
28649,Mc Grady,2020-06-07,3,0,1034,0,0,North Carolina,290.135396518375
28650,Maiden,2020-06-07,16,0,13374,0,0,North Carolina,119.635112905638
28651,Millers Creek,2020-06-07,55,0,6653,0,0,North Carolina,826.694724184578
28654,Moravian Falls,2020-06-07,29,0,3800,0,0,North Carolina,763.157894736842
28657,Newland,2020-06-07,1,0,9610,0,0,North Carolina,10.4058272632674
28660,Olin,2020-06-07,5,0,2336,0,0,North Carolina,214.041095890411
28663,Piney Creek,2020-06-07,0,0,715,0,0,North Carolina,0
28665,Purlear,2020-06-07,13,0,2986,0,0,North Carolina,435.36503683858
28669,Roaring River,2020-06-07,12,0,3133,0,0,North Carolina,383.0194701564
28670,Ronda,2020-06-07,6,0,3183,0,0,North Carolina,188.501413760603
28675,Sparta,2020-06-07,13,0,6805,0,0,North Carolina,191.036002939015
28676,State Road,2020-06-07,2,0,3444,0,0,North Carolina,58.0720092915215
28678,Stony Point,2020-06-07,1,0,5252,0,0,North Carolina,19.040365575019
28681,Taylorsville,2020-06-07,33,0,26959,0,0,North Carolina,122.408101190697
28682,Terrell,2020-06-07,1,0,1099,0,0,North Carolina,90.9918107370337
28683,Thurmond,2020-06-07,3,0,1934,0,0,North Carolina,155.11892450879
28684,Todd,2020-06-07,2,0,2175,0,0,North Carolina,91.9540229885058
28685,Traphill,2020-06-07,5,0,1908,0,0,North Carolina,262.054507337526
28689,Union Grove,2020-06-07,6,0,1662,0,0,North Carolina,361.01083032491
28690,Valdese,2020-06-07,13,0,9427,0,0,North Carolina,137.901771507372
28692,Vilas,2020-06-07,2,0,4504,0,0,North Carolina,44.404973357016
28693,Warrensville,2020-06-07,1,0,1693,0,0,North Carolina,59.0667454223272
28694,West Jefferson,2020-06-07,4,0,8033,0,0,North Carolina,49.7945972861945
28697,Wilkesboro,2020-06-07,137,1,13376,0,0,North Carolina,1024.22248803828
28698,Zionville,2020-06-07,0,0,1844,0,0,North Carolina,0
28701,Alexander,2020-06-07,3,0,4830,0,0,North Carolina,62.111801242236
28702,Almond,2020-06-07,1,0,704,0,0,North Carolina,142.045454545455
28704,Arden,2020-06-07,40,0,21728,0,0,North Carolina,184.094256259205
28705,Bakersville,2020-06-07,5,0,7168,0,0,North Carolina,69.7544642857143
28708,Balsam Grove,2020-06-07,0,0,1340,0,0,North Carolina,0
28709,Barnardsville,2020-06-07,0,0,2308,0,0,North Carolina,0
28711,Black Mountain,2020-06-07,3,0,15250,0,0,North Carolina,19.672131147541
28712,Brevard,2020-06-07,6,0,19644,0,0,North Carolina,30.543677458766
28713,Bryson City,2020-06-07,4,0,9333,0,0,North Carolina,42.8586735240544
28714,Burnsville,2020-06-07,14,0,17066,0,0,North Carolina,82.0344544708778
28715,Candler,2020-06-07,40,1,27289,0,0,North Carolina,146.579207739382
28716,Canton,2020-06-07,18,0,18650,0,0,North Carolina,96.514745308311
28717,Cashiers,2020-06-07,0,0,1471,0,0,North Carolina,0
28718,Cedar Mountain,2020-06-07,1,0,607,0,0,North Carolina,164.744645799012
28719,Cherokee,2020-06-07,20,0,6945,0,0,North Carolina,287.976961843053
28721,Clyde,2020-06-07,13,0,10866,0,0,North Carolina,119.639241671268
28722,Columbus,2020-06-07,13,0,6854,0,0,North Carolina,189.670265538372
28723,Cullowhee,2020-06-07,5,0,11678,0,0,North Carolina,42.8155506079808
28729,Etowah,2020-06-07,4,0,2978,0,0,North Carolina,134.318334452653
28730,Fairview,2020-06-07,4,0,10068,0,0,North Carolina,39.7298371076679
28731,Flat Rock,2020-06-07,23,0,9271,0,0,North Carolina,248.085427677705
28739,Hendersonville,2020-06-07,21,0,21994,0,0,North Carolina,95.4805856142584
28740,Green Mountain,2020-06-07,4,0,2123,0,0,North Carolina,188.412623645784
28741,Highlands,2020-06-07,11,0,3135,0,0,North Carolina,350.877192982456
28742,Horse Shoe,2020-06-07,0,0,2834,0,0,North Carolina,0
28743,Hot Springs,2020-06-07,0,0,2422,0,0,North Carolina,0
28745,Lake Junaluska,2020-06-07,1,0,598,0,0,North Carolina,167.224080267559
28746,Lake Lure,2020-06-07,2,0,2583,0,0,North Carolina,77.4293457220287
28747,Lake Toxaway,2020-06-07,1,1,2517,0,0,North Carolina,39.7298371076679
28751,Maggie Valley,2020-06-07,1,0,3738,0,0,North Carolina,26.7522739432852
28753,Marshall,2020-06-07,2,0,12286,0,0,North Carolina,16.2786911932281
28754,Mars Hill,2020-06-07,2,0,8823,0,0,North Carolina,22.6680267482716
28756,Mill Spring,2020-06-07,8,0,4770,0,0,North Carolina,167.714884696017
28759,Mills River,2020-06-07,8,1,7867,0,0,North Carolina,101.69060633024
28762,Old Fort,2020-06-07,5,0,7603,0,0,North Carolina,65.7635144022097
28763,Otto,2020-06-07,4,0,2864,0,0,North Carolina,139.664804469274
28766,Penrose,2020-06-07,1,0,1526,0,0,North Carolina,65.5307994757536
28768,Pisgah Forest,2020-06-07,7,0,7895,0,0,North Carolina,88.6637112096264
28771,Robbinsville,2020-06-07,2,0,8212,0,0,North Carolina,24.3546030199708
28772,Rosman,2020-06-07,0,0,1942,0,0,North Carolina,0
28773,Saluda,2020-06-07,20,4,3508,0,0,North Carolina,570.125427594071
28774,Sapphire,2020-06-07,0,0,1569,0,0,North Carolina,0
28777,Spruce Pine,2020-06-07,12,0,10391,0,0,North Carolina,115.48455394091
28778,Swannanoa,2020-06-07,10,0,10803,0,0,North Carolina,92.5668795704897
28781,Topton,2020-06-07,0,0,957,0,0,North Carolina,0
28782,Tryon,2020-06-07,8,0,6512,0,0,North Carolina,122.850122850123
28783,Tuckasegee,2020-06-07,4,0,1905,0,0,North Carolina,209.97375328084
28785,Waynesville,2020-06-07,3,0,8309,0,0,North Carolina,36.10542784932
28786,Waynesville,2020-06-07,25,0,21837,0,0,North Carolina,114.484590374136
28789,Whittier,2020-06-07,4,0,6551,0,0,North Carolina,61.0593802472905
28790,Zirconia,2020-06-07,2,0,3775,0,0,North Carolina,52.9801324503311
28791,Hendersonville,2020-06-07,72,8,15811,0,0,North Carolina,455.379166403137
28804,Asheville,2020-06-07,13,1,23302,0,0,North Carolina,55.7892026435499
28805,Asheville,2020-06-07,19,3,20394,0,0,North Carolina,93.1646562714524
28902,Brasstown,2020-06-07,3,0,1562,0,0,North Carolina,192.061459667093
28904,Hayesville,2020-06-07,3,0,9535,0,0,North Carolina,31.4630309386471
28905,Marble,2020-06-07,4,0,3548,0,0,North Carolina,112.739571589628
28906,Murphy,2020-06-07,12,1,20296,0,0,North Carolina,59.1249507292077
28909,Warne,2020-06-07,0,0,1068,0,0,North Carolina,0
27533,"",2020-06-07,456,2,0,0,0,North Carolina,Inf
27012,Clemmons,2020-06-07,48,0,28954,2,0,North Carolina,165.780203080749
27017,Dobson,2020-06-07,59,0,9499,2,0,North Carolina,621.11801242236
27018,East Bend,2020-06-07,47,1,8221,1,0,North Carolina,571.706605035884
27019,Germanton,2020-06-07,8,0,4234,2,0,North Carolina,188.946622579121
27020,Hamptonville,2020-06-07,38,2,6104,1,0,North Carolina,622.542595019659
27028,Mocksville,2020-06-07,90,0,28039,2,0,North Carolina,320.981490067406
27030,Mount Airy,2020-06-07,155,2,37641,1,0,North Carolina,411.785021651922
27045,Rural Hall,2020-06-07,38,0,9583,3,0,North Carolina,396.535531670667
27101,Winston Salem,2020-06-07,60,0,24321,4,0,North Carolina,246.700382385593
27103,Winston Salem,2020-06-07,149,3,36071,3,0,North Carolina,413.074214743146
27104,Winston Salem,2020-06-07,115,3,29383,2,0,North Carolina,391.38277235136
27105,Winston Salem,2020-06-07,375,2,40186,15,0,North Carolina,933.160802269447
27106,Winston Salem,2020-06-07,218,1,51378,7,0,North Carolina,424.306123243412
27107,Winston Salem,2020-06-07,386,3,52432,8,0,North Carolina,736.191638693927
27127,Winston Salem,2020-06-07,236,2,38510,7,0,North Carolina,612.827836925474
27203,Asheboro,2020-06-07,262,7,21876,2,0,North Carolina,1197.65953556409
27205,Asheboro,2020-06-07,185,2,34549,8,0,North Carolina,535.471359518365
27207,Bear Creek,2020-06-07,26,1,3806,1,0,North Carolina,683.131897004729
27209,Biscoe,2020-06-07,57,2,4151,2,0,North Carolina,1373.16309323055
27214,Browns Summit,2020-06-07,18,1,11747,1,0,North Carolina,153.230612071167
27215,Burlington,2020-06-07,80,3,44892,4,0,North Carolina,178.205470907957
27217,Burlington,2020-06-07,222,19,39111,5,0,North Carolina,567.615248906957
27229,Candor,2020-06-07,27,0,4014,1,0,North Carolina,672.645739910314
27239,Denton,2020-06-07,17,0,9629,1,0,North Carolina,176.550005192647
27244,Elon,2020-06-07,13,0,16259,2,0,North Carolina,79.9557168337536
27253,Graham,2020-06-07,67,1,31464,2,0,North Carolina,212.941774726672
27260,High Point,2020-06-07,166,5,25696,3,0,North Carolina,646.014943960149
27262,High Point,2020-06-07,101,3,24764,3,0,North Carolina,407.850104991116
27265,High Point,2020-06-07,151,11,50038,1,0,North Carolina,301.77065430273
27278,Hillsborough,2020-06-07,58,0,27181,4,0,North Carolina,213.384349361686
27281,Jackson Springs,2020-06-07,17,0,3710,1,0,North Carolina,458.22102425876
27282,Jamestown,2020-06-07,14,1,16597,1,0,North Carolina,84.3525938422607
27284,Kernersville,2020-06-07,123,2,56201,3,0,North Carolina,218.857315706126
27288,Eden,2020-06-07,42,0,23585,1,0,North Carolina,178.079287682849
27292,Lexington,2020-06-07,115,2,41465,1,0,North Carolina,277.342336910648
27295,Lexington,2020-06-07,138,10,39191,2,0,North Carolina,352.121660585338
27301,Mc Leansville,2020-06-07,19,2,10019,1,0,North Carolina,189.639684599261
27302,Mebane,2020-06-07,62,0,32302,3,0,North Carolina,191.938579654511
27306,Mount Gilead,2020-06-07,20,1,5945,1,0,North Carolina,336.417157275021
27316,Ramseur,2020-06-07,93,3,7156,2,0,North Carolina,1299.60871995528
27317,Randleman,2020-06-07,62,2,17851,2,0,North Carolina,347.319477900398
27320,Reidsville,2020-06-07,34,2,38894,1,0,North Carolina,87.4170823263228
27325,Robbins,2020-06-07,38,0,7676,2,0,North Carolina,495.049504950495
27330,Sanford,2020-06-07,381,4,39529,5,0,North Carolina,963.84932581143
27332,Sanford,2020-06-07,176,1,33549,6,0,North Carolina,524.605800470953
27344,Siler City,2020-06-07,503,5,19290,2,0,North Carolina,2607.56868843961
27349,Snow Camp,2020-06-07,7,0,5850,1,0,North Carolina,119.65811965812
27360,Thomasville,2020-06-07,146,0,48331,1,0,North Carolina,302.08354886098
27371,Troy,2020-06-07,28,0,7778,1,0,North Carolina,359.989714579583
27401,Greensboro,2020-06-07,59,3,20221,1,0,North Carolina,291.775876563968
27405,Greensboro,2020-06-07,306,6,52510,13,0,North Carolina,582.746143591697
27406,Greensboro,2020-06-07,114,12,60755,4,0,North Carolina,187.638877458645
27408,Greensboro,2020-06-07,24,0,17406,2,0,North Carolina,137.883488452258
27409,Greensboro,2020-06-07,36,2,17953,2,0,North Carolina,200.52358937225
27455,Greensboro,2020-06-07,49,2,29197,3,0,North Carolina,167.825461520019
27501,Angier,2020-06-07,39,1,21338,1,0,North Carolina,182.772518511576
27502,Apex,2020-06-07,81,1,43747,2,0,North Carolina,185.15555352367
27505,Broadway,2020-06-07,36,2,7308,1,0,North Carolina,492.610837438424
27509,Butner,2020-06-07,324,15,6935,30,0,North Carolina,4671.95385724586
27510,Carrboro,2020-06-07,38,2,14543,1,0,North Carolina,261.294093378258
27511,Cary,2020-06-07,57,2,34041,2,0,North Carolina,167.445139684498
27513,Cary,2020-06-07,59,1,49003,1,0,North Carolina,120.400791788258
27514,Chapel Hill,2020-06-07,94,16,32847,2,0,North Carolina,286.175297591865
27516,Chapel Hill,2020-06-07,61,3,44117,2,0,North Carolina,138.268694607521
27517,Chapel Hill,2020-06-07,63,0,28831,2,0,North Carolina,218.514793104644
27518,Cary,2020-06-07,22,0,22765,1,0,North Carolina,96.639578300022
27519,Cary,2020-06-07,46,1,59960,2,0,North Carolina,76.7178118745831
27520,Clayton,2020-06-07,157,15,43958,3,0,North Carolina,357.159106419764
27522,Creedmoor,2020-06-07,50,0,13652,6,0,North Carolina,366.246703779666
27523,Apex,2020-06-07,11,0,12782,1,0,North Carolina,86.0585197934596
27524,Four Oaks,2020-06-07,46,0,13532,2,0,North Carolina,339.934968962459
27527,Clayton,2020-06-07,49,0,30234,1,0,North Carolina,162.069193623073
27529,Garner,2020-06-07,100,1,53854,3,0,North Carolina,185.687228432428
27530,Goldsboro,2020-06-07,168,3,40212,6,0,North Carolina,417.785735601313
27534,Goldsboro,2020-06-07,154,1,31819,4,0,North Carolina,483.987554605739
