county,objectid,county_fips,geoid,total_vax,new_vax,total_population,percent_total,pop_18_up,pop_16_up,update_dts
Polk,1831,149,37149920104,1152,0,3214,43.2270168855535,2568,2665,2021-05-12
Polk,1858,149,37149920103,689,0,3162,24.7485632183908,2678,2784,2021-05-12
Polk,1859,149,37149920101,587,0,3422,20.3325251125736,2792,2887,2021-05-12
Polk,1876,149,37149920304,1076,0,2864,40.9125475285171,2596,2630,2021-05-12
Polk,1885,149,37149920301,379,0,1102,37.8243512974052,992,1002,2021-05-12
Polk,2164,149,37149920303,601,0,1960,34.5998848589522,1717,1737,2021-05-12
Randolph,1348,151,37151031200,1054,0,4940,26.7376966007103,3825,3942,2021-05-12
Randolph,1378,151,37151030503,1102,0,5499,24.326710816777,4384,4530,2021-05-12
Randolph,1379,151,37151031505,783,0,3272,28.4004352557127,2610,2757,2021-05-12
Randolph,1420,151,37151030201,927,0,3317,34.6153846153846,2644,2678,2021-05-12
Randolph,1435,151,37151030302,644,0,2735,30.3058823529412,2042,2125,2021-05-12
Randolph,1499,151,37151030100,893,0,4695,23.0451612903226,3750,3875,2021-05-12
Randolph,1500,151,37151030502,1425,0,4306,40.5982905982906,3358,3510,2021-05-12
Randolph,1501,151,37151031501,1213,0,5631,27.0336527746824,4404,4487,2021-05-12
Randolph,1502,151,37151031504,1472,0,5078,35.9287283378082,3847,4097,2021-05-12
Randolph,1534,151,37151030802,1323,0,6319,26.2083993660856,4809,5048,2021-05-12
Randolph,1535,151,37151030900,762,0,4009,23.4678164459501,3172,3247,2021-05-12
Randolph,1587,151,37151030202,1406,0,4694,37.744966442953,3555,3725,2021-05-12
Randolph,1591,151,37151030801,1560,0,7326,26.6849127608621,5738,5846,2021-05-12
Randolph,1592,151,37151031400,1871,0,8349,30.6269438533312,5902,6109,2021-05-12
Randolph,1594,151,37151031503,606,0,3217,22.2958057395144,2639,2718,2021-05-12
Randolph,1654,151,37151030301,1288,0,6291,26.4966056367003,4788,4861,2021-05-12
Randolph,1655,151,37151030400,751,0,4256,23.7959442332066,3047,3156,2021-05-12
Randolph,1656,151,37151030600,1665,0,7531,27.6394422310757,5858,6024,2021-05-12
Randolph,1657,151,37151031100,954,0,6360,20.1350780920219,4593,4738,2021-05-12
Randolph,1658,151,37151030700,1085,0,6503,20.7973931378187,4871,5217,2021-05-12
Randolph,1659,151,37151031000,1410,0,7449,23.3289212442091,5653,6044,2021-05-12
Randolph,1709,151,37151031303,830,0,4369,22.5420966865834,3427,3682,2021-05-12
Randolph,1718,151,37151030504,1024,0,5972,20.7329418910711,4854,4939,2021-05-12
Randolph,1736,151,37151031601,930,0,4120,28.677150786309,3084,3243,2021-05-12
Randolph,1750,151,37151031602,297,0,1307,27.2977941176471,1064,1088,2021-05-12
Randolph,1756,151,37151031304,836,0,4971,21.1271165024008,3781,3957,2021-05-12
Randolph,1780,151,37151031306,1519,0,6919,25.9126577959741,5621,5862,2021-05-12
Randolph,1785,151,37151031305,710,0,3683,22.4116161616162,3107,3168,2021-05-12
Richmond,7,153,37153970800,1176,0,4589,30.3954510209356,3721,3869,2021-05-12
Richmond,22,153,37153970400,1349,0,3862,43.8984705499512,2967,3073,2021-05-12
Richmond,37,153,37153970700,538,0,2778,24.4656662119145,2118,2199,2021-05-12
Richmond,46,153,37153970100,709,0,4315,20.6645292917517,3324,3431,2021-05-12
Richmond,47,153,37153970200,895,0,5095,21.9416523657759,3965,4079,2021-05-12
Richmond,48,153,37153971000,876,0,4516,25.8026509572901,3273,3395,2021-05-12
Richmond,49,153,37153971100,847,0,4426,24.4092219020173,3300,3470,2021-05-12
Richmond,50,153,37153970300,1152,0,4027,33.6645236703682,3400,3422,2021-05-12
Richmond,51,153,37153970600,881,0,4054,29.4648829431438,2889,2990,2021-05-12
Richmond,52,153,37153970500,702,0,2406,36.9668246445498,1824,1899,2021-05-12
Richmond,103,153,37153970900,1510,0,4929,36.3068045203174,3959,4159,2021-05-12
Robeson,337,155,37155961302,912,0,5617,23.7933733368119,3675,3833,2021-05-12
Robeson,380,155,37155960102,807,0,5099,20.1951951951952,3888,3996,2021-05-12
Robeson,383,155,37155960501,358,0,3517,13.147264047007,2575,2723,2021-05-12
Robeson,415,155,37155960300,1060,0,6428,21.1450229403551,4770,5013,2021-05-12
Robeson,416,155,37155960201,583,0,4940,14.219512195122,3936,4100,2021-05-12
Robeson,418,155,37155961301,1467,0,4840,37.5,3801,3912,2021-05-12
Robeson,520,155,37155960600,775,0,6794,14.96138996139,4789,5180,2021-05-12
Robeson,521,155,37155961700,1017,0,5035,25.2796420581655,3902,4023,2021-05-12
Robeson,522,155,37155961400,716,0,4060,21.7960426179604,3191,3285,2021-05-12
Robeson,523,155,37155961000,452,0,1991,27.6452599388379,1568,1635,2021-05-12
Robeson,524,155,37155960900,634,0,2082,38.4242424242424,1623,1650,2021-05-12
Robeson,525,155,37155961200,595,0,3236,22.1354166666667,2568,2688,2021-05-12
Robeson,526,155,37155960701,917,0,6120,20.2921000221288,4313,4519,2021-05-12
Robeson,530,155,37155960801,672,0,3352,25.3584905660377,2574,2650,2021-05-12
Robeson,531,155,37155961601,540,0,4313,17.9223365416528,2853,3013,2021-05-12
Robeson,532,155,37155960503,297,0,1838,20.0269723533378,1450,1483,2021-05-12
Robeson,714,155,37155961500,873,0,5041,20.9101796407186,3926,4175,2021-05-12
Robeson,715,155,37155960202,371,0,4379,11.0548271752086,3290,3356,2021-05-12
Robeson,716,155,37155960101,428,0,4123,14.6174863387978,2807,2928,2021-05-12
Robeson,717,155,37155960402,458,0,4044,14.4161158325464,2985,3177,2021-05-12
Robeson,744,155,37155960802,254,0,1475,24.1215574548908,1001,1053,2021-05-12
Robeson,765,155,37155960502,504,0,4683,12.933025404157,3834,3897,2021-05-12
Robeson,770,155,37155960401,810,0,7197,13.9462809917355,5576,5808,2021-05-12
Robeson,772,155,37155961900,625,0,4939,15.8669713125159,3825,3939,2021-05-12
Robeson,775,155,37155961602,615,0,4030,18.4629240468328,3203,3331,2021-05-12
Robeson,776,155,37155962001,444,0,3506,16.0520607375271,2704,2766,2021-05-12
Robeson,782,155,37155961801,527,0,5687,12.6896219600289,3994,4153,2021-05-12
Robeson,783,155,37155962002,359,0,3310,13.7706175680859,2463,2607,2021-05-12
Robeson,784,155,37155961802,755,0,5418,17.2099384545247,4321,4387,2021-05-12
Robeson,793,155,37155960702,440,0,3265,18.1593066446554,2324,2423,2021-05-12
Robeson,795,155,37155961100,223,0,2237,14.8468708388815,1462,1502,2021-05-12
Rockingham,1827,157,37157040300,1158,0,3649,37.6340591485213,2920,3077,2021-05-12
Rockingham,1883,157,37157040602,1126,0,4364,30.042689434365,3529,3748,2021-05-12
Rockingham,1937,157,37157041602,1338,0,4614,35.1273300078761,3706,3809,2021-05-12
Rockingham,1953,157,37157040501,849,0,3541,30.1920341394026,2747,2812,2021-05-12
Rockingham,2017,157,37157041002,1562,0,5700,33.8608280945155,4487,4613,2021-05-12
Rockingham,2022,157,37157041001,1460,0,5898,31.5062580923608,4395,4634,2021-05-12
Rockingham,2023,157,37157040400,1143,0,6087,22.6920786182251,5004,5037,2021-05-12
Rockingham,2027,157,37157040502,735,0,2937,31.0257492612917,2307,2369,2021-05-12
Rockingham,2028,157,37157041100,1887,0,6785,33.7567084078712,5455,5590,2021-05-12
Rockingham,2029,157,37157041500,2376,0,7188,40.594566888775,5700,5853,2021-05-12
Rockingham,2081,157,37157040700,977,0,4454,26.1789924973205,3622,3732,2021-05-12
Rockingham,2085,157,37157040900,568,0,2631,26.2355658198614,2142,2165,2021-05-12
Rockingham,2117,157,37157041300,1507,0,6150,29.8120672601385,4919,5055,2021-05-12
Rockingham,2143,157,37157040601,762,0,4058,23.5330450895615,3143,3238,2021-05-12
Rockingham,2144,157,37157041200,1104,0,4841,27.1386430678466,4006,4068,2021-05-12
Rockingham,2159,157,37157040101,847,0,3877,27.1387375841077,3003,3121,2021-05-12
Rockingham,2165,157,37157041400,633,0,2953,26.8106734434562,2257,2361,2021-05-12
Rockingham,2172,157,37157041601,903,0,3333,31.095041322314,2849,2904,2021-05-12
Rockingham,2180,157,37157040800,425,0,1583,30.4223335719399,1355,1397,2021-05-12
Rockingham,2183,157,37157040200,695,0,3754,23.1358189081225,2829,3004,2021-05-12
Rockingham,2190,157,37157040102,564,0,2680,26.3921385119326,2046,2137,2021-05-12
Rowan,814,159,37159050201,941,0,4236,28.1063321385902,3204,3348,2021-05-12
Rowan,815,159,37159051303,1589,0,5850,33.4878819810327,4688,4745,2021-05-12
Rowan,827,159,37159050901,1105,0,4706,29.0789473684211,3699,3800,2021-05-12
Rowan,859,159,37159051400,1069,0,8273,16.2610282932765,6408,6574,2021-05-12
Rowan,860,159,37159050202,1201,0,5346,29.995004995005,3881,4004,2021-05-12
Rowan,861,159,37159050300,808,0,3526,28.6931818181818,2780,2816,2021-05-12
Rowan,862,159,37159050903,1319,0,5977,27.8505067567568,4589,4736,2021-05-12
Rowan,882,159,37159051700,1415,0,8022,22.0233463035019,6231,6425,2021-05-12
Rowan,883,159,37159051101,1252,0,5905,24.816650148662,4888,5045,2021-05-12
Rowan,884,159,37159051102,720,0,3452,26.6075388026608,2578,2706,2021-05-12
Rowan,885,159,37159051204,777,0,3687,26.2145748987854,2798,2964,2021-05-12
Rowan,965,159,37159051902,1181,0,6131,23.2251720747296,4872,5085,2021-05-12
Rowan,966,159,37159051002,1078,0,5810,24.567000911577,4173,4388,2021-05-12
Rowan,981,159,37159051901,997,0,4505,27.3450356555129,3501,3646,2021-05-12
Rowan,1085,159,37159051201,1084,0,5942,22.5223353417827,4629,4813,2021-05-12
Rowan,1086,159,37159051302,1465,0,4604,37.7480030919866,3771,3881,2021-05-12
Rowan,1087,159,37159051202,895,0,3445,32.4628219078709,2627,2757,2021-05-12
Rowan,1180,159,37159051301,602,0,2199,33.59375,1697,1792,2021-05-12
Rowan,1181,159,37159050700,653,0,3222,25.9435836313071,2399,2517,2021-05-12
Rowan,1182,159,37159050500,1028,0,3704,30.9359012940114,3279,3323,2021-05-12
Rowan,1183,159,37159051502,571,0,3440,19.8401667824878,2710,2878,2021-05-12
Rowan,1197,159,37159051802,966,0,4625,25.5285412262156,3713,3784,2021-05-12
Rowan,1221,159,37159051001,1169,0,7759,18.3458882611425,6159,6372,2021-05-12
Rowan,1222,159,37159050800,365,0,2633,15.8145580589255,2241,2308,2021-05-12
Rowan,1258,159,37159051801,588,0,4870,15.3244722439406,3617,3837,2021-05-12
Rowan,1259,159,37159051501,521,0,3951,18.0589254766031,2835,2885,2021-05-12
Rowan,1260,159,37159052000,472,0,2371,24.855186940495,1827,1899,2021-05-12
Rowan,1284,159,37159050400,255,0,2870,11.2781954887218,2145,2261,2021-05-12
Rowan,1299,159,37159050904,399,0,2451,19.4729136163982,1967,2049,2021-05-12
Rowan,1633,159,37159051600,1109,0,6784,21.7792615868028,4950,5092,2021-05-12
Rutherford,823,161,37161960100,1287,0,7420,21.6484440706476,5743,5945,2021-05-12
Rutherford,863,161,37161961101,723,0,5768,14.6563957024123,4875,4933,2021-05-12
Rutherford,886,161,37161960200,1457,0,7052,24.5162375904425,5749,5943,2021-05-12
Rutherford,887,161,37161960700,1204,0,4027,37.5311720698254,3137,3208,2021-05-12
Rutherford,888,161,37161961000,1237,0,6521,22.4990905783921,5219,5498,2021-05-12
Rutherford,889,161,37161960600,902,0,3821,28.3024788202071,3097,3187,2021-05-12
Rutherford,890,161,37161960500,1711,0,7282,27.623506619309,6018,6194,2021-05-12
Rutherford,891,161,37161960400,746,0,3685,24.4429882044561,2981,3052,2021-05-12
Rutherford,899,161,37161960900,1031,0,5725,23.7667127708621,4230,4338,2021-05-12
Rutherford,902,161,37161961102,423,0,3248,17.0702179176755,2420,2478,2021-05-12
Rutherford,1261,161,37161960300,1046,0,2772,42.8512904547317,2388,2441,2021-05-12
Rutherford,1262,161,37161960800,799,0,4649,22.6473922902494,3343,3528,2021-05-12
Rutherford,1276,161,37161961200,815,0,4629,21.8850698174006,3605,3724,2021-05-12
Sampson,3,163,37163970200,1548,0,6796,27.8818443804035,5397,5552,2021-05-12
Sampson,4,163,37163971000,1246,0,5060,30.9642147117296,3802,4024,2021-05-12
Sampson,13,163,37163970400,944,0,4570,25.0331477061787,3695,3771,2021-05-12
Sampson,14,163,37163970301,1373,0,6071,29.3689839572193,4542,4675,2021-05-12
Sampson,34,163,37163970100,1308,0,7110,24.3938828795226,5046,5362,2021-05-12
Sampson,35,163,37163970600,1340,0,4681,35.4872881355932,3652,3776,2021-05-12
Sampson,36,163,37163970302,1116,0,5350,27.0611057225994,3992,4124,2021-05-12
Sampson,79,163,37163970700,1650,0,7316,29.21388101983,5473,5648,2021-05-12
Sampson,101,163,37163970900,597,0,3538,23.559589581689,2497,2534,2021-05-12
Sampson,113,163,37163970500,1210,0,5949,26.0215053763441,4512,4650,2021-05-12
Sampson,114,163,37163970800,1654,0,6944,30.550424824529,5221,5414,2021-05-12
Scotland,1815,165,37165010300,840,0,4575,23.7825594563986,3458,3532,2021-05-12
Scotland,1982,165,37165010200,620,0,4123,20.4148831083306,2916,3037,2021-05-12
Scotland,1983,165,37165010400,770,0,4495,20.125457396759,3785,3826,2021-05-12
Scotland,1984,165,37165010102,1375,0,4861,37.042025862069,3602,3712,2021-05-12
Scotland,1985,165,37165010101,1181,0,3410,42.8519593613933,2672,2756,2021-05-12
Scotland,2106,165,37165010600,1308,0,6584,24.2491657397108,5259,5394,2021-05-12
Scotland,2107,165,37165010500,1265,0,7028,22.9874613846993,5338,5503,2021-05-12
Stanly,857,167,37167931201,1247,0,5821,27.2330203101114,4414,4579,2021-05-12
Stanly,979,167,37167930900,984,0,5915,21.0661528580604,4539,4671,2021-05-12
Stanly,1071,167,37167930700,857,0,5065,21.3449564134496,3916,4015,2021-05-12
Stanly,1072,167,37167931100,1079,0,5656,23.5332606324973,4387,4585,2021-05-12
Stanly,1073,167,37167930102,639,0,3856,20.4283887468031,3005,3128,2021-05-12
Stanly,1082,167,37167931202,527,0,3173,21.6605014385532,2298,2433,2021-05-12
Stanly,1083,167,37167930802,806,0,4735,21.4589989350373,3620,3756,2021-05-12
Stanly,1084,167,37167930801,921,0,4664,23.984375,3673,3840,2021-05-12
Stanly,1168,167,37167930200,1120,0,4458,29.5670538542767,3768,3788,2021-05-12
Stanly,1169,167,37167930300,960,0,4222,26.7782426778243,3468,3585,2021-05-12
Stanly,1269,167,37167931000,1104,0,5922,22.3165554881747,4838,4947,2021-05-12
Stanly,1282,167,37167930500,555,0,3357,22.3880597014925,2429,2479,2021-05-12
Stanly,1283,167,37167930101,641,0,4744,16.2032355915066,3844,3956,2021-05-12
Stokes,1380,169,37169070503,1565,0,6063,31.4636107760354,4779,4974,2021-05-12
Stokes,1422,169,37169070400,1087,0,5706,23.6716027874564,4321,4592,2021-05-12
Stokes,1527,169,37169070300,1019,0,4359,26.9648055041016,3728,3779,2021-05-12
Stokes,1536,169,37169070700,1163,0,5344,25.684628975265,4431,4528,2021-05-12
Stokes,1711,169,37169070100,1199,0,6039,23.8797052380004,4916,5021,2021-05-12
Stokes,1737,169,37169070200,718,0,3273,25.697924123121,2727,2794,2021-05-12
Stokes,1738,169,37169070501,1547,0,6374,29.2162417374882,5230,5295,2021-05-12
Stokes,1739,169,37169070504,683,0,3430,23.973323973324,2721,2849,2021-05-12
Stokes,1769,169,37169070600,1093,0,5193,26.0424112461282,4114,4197,2021-05-12
Surry,389,171,37171930301,908,0,2110,49.8627127951675,1778,1821,2021-05-12
Surry,410,171,37171930801,1087,0,5038,25.4626376200515,4078,4269,2021-05-12
Surry,447,171,37171931002,1456,0,5025,36.6197183098592,3757,3976,2021-05-12
Surry,459,171,37171930102,1171,0,4559,31.285065455517,3696,3743,2021-05-12
Surry,463,171,37171930302,1236,0,3597,42.4596358639643,2856,2911,2021-05-12
Surry,469,171,37171930802,809,0,3021,32.1925984878631,2450,2513,2021-05-12
Surry,629,171,37171930600,1085,0,3134,42.4657534246575,2436,2555,2021-05-12
Surry,630,171,37171930400,700,0,2535,35.4071825998988,1888,1977,2021-05-12
Surry,632,171,37171930501,897,0,2703,42.371280113368,2082,2117,2021-05-12
Surry,633,171,37171930502,1024,0,3433,35.8292512246326,2806,2858,2021-05-12
Surry,634,171,37171930902,538,0,1675,37.4651810584958,1416,1436,2021-05-12
Surry,635,171,37171930901,1515,0,4217,45.0222882615156,3288,3365,2021-05-12
Surry,706,171,37171931001,540,0,2449,28.1984334203655,1839,1915,2021-05-12
Surry,733,171,37171931200,1046,0,4020,32.8002508623393,3107,3189,2021-05-12
Surry,734,171,37171930700,1051,0,4047,30.7759882869693,3327,3415,2021-05-12
Surry,735,171,37171930202,937,0,3246,34.6267553584627,2599,2706,2021-05-12
Surry,736,171,37171930201,680,0,3178,25.8260539308773,2461,2633,2021-05-12
Surry,740,171,37171931003,763,0,3323,31.4639175257732,2313,2425,2021-05-12
Surry,766,171,37171931102,957,0,3989,30.9008718114304,3038,3097,2021-05-12
Surry,786,171,37171931101,634,0,2909,25.8775510204082,2355,2450,2021-05-12
Surry,787,171,37171931103,478,0,1859,31.781914893617,1426,1504,2021-05-12
Surry,794,171,37171930101,439,0,1904,27.5407779171895,1581,1594,2021-05-12
Swain,1429,173,37173960301,890,0,2989,34.6438302841573,2542,2569,2021-05-12
Swain,1710,173,37173940100,107,0,4870,2.85105249134026,3631,3753,2021-05-12
Swain,1748,173,37173960200,693,0,3076,27.1020727414939,2430,2557,2021-05-12
Swain,1782,173,37173960302,709,0,3325,29.3581780538302,2371,2415,2021-05-12
Swain,1799,173,37173980200,,,0,,0,0,2021-05-12
Transylvania,826,175,37175960500,1180,0,4658,31.2665606783254,3669,3774,2021-05-12
Transylvania,852,175,37175960100,1045,0,4869,27.0095631946239,3805,3869,2021-05-12
Transylvania,853,175,37175960300,2840,0,7921,40.8750719631549,6835,6948,2021-05-12
Transylvania,864,175,37175960402,1847,0,4686,43.305978898007,4198,4265,2021-05-12
Transylvania,971,175,37175960200,1595,0,4687,39.8550724637681,3886,4002,2021-05-12
Transylvania,972,175,37175960600,642,0,2532,29.08926144087,2162,2207,2021-05-12
Transylvania,1271,175,37175960401,1511,0,4422,39.482623464855,3814,3827,2021-05-12
Tyrrell,1595,177,37177960100,890,0,4095,25,3525,3560,2021-05-12
Union,2,179,37179020306,1212,0,7833,21.6893342877595,5435,5588,2021-05-12
Union,5,179,37179020403,895,0,4705,23.1565329883571,3651,3865,2021-05-12
Union,8,179,37179021010,2498,0,8125,41.8846411804158,5629,5964,2021-05-12
Union,11,179,37179021011,1968,0,6862,39.5101385264003,4656,4981,2021-05-12
Union,12,179,37179020311,1720,0,8036,27.8768233387358,5824,6170,2021-05-12
Union,15,179,37179020313,484,0,2159,28.1722933643772,1674,1718,2021-05-12
Union,23,179,37179020202,1501,0,7505,24.6469622331691,5683,6090,2021-05-12
Union,24,179,37179020312,751,0,4578,20.9367159185949,3458,3587,2021-05-12
Union,25,179,37179020316,1120,0,4715,30.8965517241379,3508,3625,2021-05-12
Union,26,179,37179021006,1673,0,5832,40.0239234449761,3931,4180,2021-05-12
Union,28,179,37179021009,911,0,3963,33.1997084548105,2583,2744,2021-05-12
Union,29,179,37179021004,1268,0,6893,25.0940035622403,4711,5053,2021-05-12
Union,30,179,37179020314,1473,0,4936,38.6309992132179,3637,3813,2021-05-12
Union,39,179,37179020307,1520,0,6816,29.5375048581422,4933,5146,2021-05-12
Union,44,179,37179020902,1132,0,7006,21.072226358898,5245,5372,2021-05-12
Union,53,179,37179020100,1237,0,6771,23.7838877139012,4869,5201,2021-05-12
Union,54,179,37179020203,1002,0,4137,29.6713058928043,3324,3377,2021-05-12
Union,55,179,37179020602,1110,0,4996,28.0090840272521,3824,3963,2021-05-12
Union,56,179,37179020501,1092,0,5517,25.5140186915888,4078,4280,2021-05-12
Union,57,179,37179020308,1148,0,5843,25.3309796999117,4319,4532,2021-05-12
Union,58,179,37179020317,1585,0,6654,33.3333333333333,4535,4755,2021-05-12
Union,59,179,37179021007,1866,0,6711,39.4169835234474,4358,4734,2021-05-12
Union,66,179,37179021013,1388,0,5849,31.9447640966628,4198,4345,2021-05-12
Union,67,179,37179020310,1532,0,6142,33.7370623210747,4350,4541,2021-05-12
Union,68,179,37179020305,1449,0,6935,28.5573512022073,4825,5074,2021-05-12
Union,69,179,37179020315,1493,0,4953,41.1521499448732,3451,3628,2021-05-12
Union,81,179,37179020800,893,0,5558,19.7916666666667,4378,4512,2021-05-12
Union,82,179,37179020401,1636,0,5769,35.8378970427163,4353,4565,2021-05-12
Union,83,179,37179020601,846,0,4926,22.4403183023873,3634,3770,2021-05-12
Union,84,179,37179021015,956,0,4943,22.6701446525966,4079,4217,2021-05-12
Union,92,179,37179021012,1260,0,5313,33.210332103321,3439,3794,2021-05-12
Union,93,179,37179020404,783,0,7071,14.7763729005473,4920,5299,2021-05-12
Union,94,179,37179021008,2505,0,10069,34.5755693581781,6643,7245,2021-05-12
Union,104,179,37179020901,906,0,5431,20.3824521934758,4267,4445,2021-05-12
Union,105,179,37179021005,947,0,4739,24.0355329949239,3843,3940,2021-05-12
Union,106,179,37179021014,563,0,2664,26.8478779208393,2028,2097,2021-05-12
Union,117,179,37179020309,723,0,2163,40.458869613878,1743,1787,2021-05-12
Union,118,179,37179020702,750,0,4214,22.3280738314975,3253,3359,2021-05-12
Union,119,179,37179020701,977,0,5730,20.8537886872999,4533,4685,2021-05-12
Union,120,179,37179020502,874,0,3789,27.959053103007,3054,3126,2021-05-12
Union,130,179,37179020204,728,0,4202,21.7768471432845,3229,3343,2021-05-12
Vance,854,181,37181960500,1012,0,4379,28.4189834316203,3478,3561,2021-05-12
Vance,895,181,37181960200,1020,0,4015,29.3271995399655,3415,3478,2021-05-12
Vance,900,181,37181960900,1559,0,8840,23.1649331352155,6465,6730,2021-05-12
