OBJECTID,COUNTYFP10,GEOID10,TotalVax,TotalPop,PctTotal,NAME10,Pop18Up,Pop16Up,UpdateDTS
1202,119,37119005715,613,2633,27.8130671506352,Mecklenburg,2090,2204,202105041931
1203,119,37119004200,349,3249,13.7890161991308,Mecklenburg,2486,2531,202105041931
1204,119,37119005401,1220,6183,24.4342078910475,Mecklenburg,4917,4993,202105041931
1225,119,37119003203,478,2579,21.1973392461197,Mecklenburg,2243,2255,202105041931
1226,119,37119003808,272,6353,6.12198964663516,Mecklenburg,4333,4443,202105041931
1227,119,37119003903,175,2211,14.6198830409357,Mecklenburg,1167,1197,202105041931
1275,119,37119000900,544,1825,34.3651295009476,Mecklenburg,1583,1583,202105041931
1280,119,37119005301,336,4247,10.9553309422889,Mecklenburg,2846,3067,202105041931
1301,119,37119980200,5,0,,Mecklenburg,0,0,202105041931
1302,119,37119004700,235,1789,15.210355987055,Mecklenburg,1521,1545,202105041931
741,121,37121950400,1008,4691,25.8130601792574,Mitchell,3755,3905,202105041931
762,121,37121950200,578,3601,18.9819376026273,Mitchell,2934,3045,202105041931
763,121,37121950100,316,2463,15.090735434575,Mitchell,2047,2094,202105041931
781,121,37121950300,641,4249,18.0512531681217,Mitchell,3458,3551,202105041931
186,123,37123960200,1369,7028,23.425735797399,Montgomery,5721,5844,202105041931
187,123,37123960402,572,2691,25.823927765237,Montgomery,2137,2215,202105041931
219,123,37123960100,975,6421,20.115535382711,Montgomery,4676,4847,202105041931
247,123,37123960300,902,3723,28.1698938163648,Montgomery,3177,3202,202105041931
272,123,37123960500,730,5069,19.671247642145,Montgomery,3485,3711,202105041931
290,123,37123960401,327,2320,15.8660844250364,Montgomery,1954,2061,202105041931
1305,125,37125951000,1796,5453,40.8925318761384,Moore,4235,4392,202105041931
1306,125,37125951100,2312,8854,33.687891592598,Moore,6646,6863,202105041931
1313,125,37125950602,3031,6956,52.6032627559875,Moore,5652,5762,202105041931
1353,125,37125950501,1244,6988,22.9308755760369,Moore,5317,5425,202105041931
1415,125,37125950200,1361,8237,20.222882615156,Moore,6310,6730,202105041931
1446,125,37125950502,2478,9026,37.1681415929204,Moore,6383,6667,202105041931
1447,125,37125950301,1250,6555,22.9399889888053,Moore,5230,5449,202105041931
1448,125,37125950601,2211,3831,65.6083086053413,Moore,3331,3370,202105041931
1449,125,37125950802,1993,3717,60.7066707279927,Moore,3228,3283,202105041931
1547,125,37125950900,764,2528,33.1166016471608,Moore,2280,2307,202105041931
1548,125,37125951200,1001,5267,25.561797752809,Moore,3858,3916,202105041931
1549,125,37125950302,1326,5014,32.4443356985564,Moore,4025,4087,202105041931
1550,125,37125950801,1879,5440,44.1701927597555,Moore,4165,4254,202105041931
1551,125,37125950702,1611,2773,64.6728221597752,Moore,2449,2491,202105041931
1552,125,37125950701,2406,5019,57.1225071225071,Moore,4162,4212,202105041931
1623,125,37125950100,596,3042,23.716673298846,Moore,2464,2513,202105041931
1697,125,37125950402,1048,5016,27.1713767176562,Moore,3728,3857,202105041931
1722,125,37125950401,1134,3578,36.0687022900763,Moore,3064,3144,202105041931
310,127,37127011200,1276,6502,25.4894127047543,Nash,4915,5006,202105041931
311,127,37127010800,1786,7411,28.6080410059266,Nash,5923,6243,202105041931
312,127,37127010504,1623,5530,39.8379970544919,Nash,4020,4074,202105041931
319,127,37127010300,1376,5843,28.4121412347718,Nash,4621,4843,202105041931
341,127,37127011500,1050,7001,20.2468183571153,Nash,4795,5186,202105041931
342,127,37127010502,1866,7005,32.0288362512873,Nash,5720,5826,202105041931
366,127,37127011400,803,3880,26.7132401862941,Nash,2954,3006,202105041931
385,127,37127011000,933,4902,23.4245543560131,Nash,3813,3983,202105041931
537,127,37127010700,606,2948,26.7786124613345,Nash,2190,2263,202105041931
538,127,37127011101,1480,6501,28.1851075985527,Nash,5070,5251,202105041931
539,127,37127010601,580,2682,28.7128712871287,Nash,1942,2020,202105041931
649,127,37127010503,922,2557,42.4103035878565,Nash,2108,2174,202105041931
650,127,37127010602,1097,6209,21.1002115791498,Nash,4979,5199,202105041931
718,127,37127011300,1008,5170,25.6815286624204,Nash,3773,3925,202105041931
719,127,37127010900,993,5511,20.8876735380732,Nash,4565,4754,202105041931
720,127,37127010200,675,4146,19.4974003466204,Nash,3399,3462,202105041931
721,127,37127011102,1633,7448,26.2455801992928,Nash,6123,6222,202105041931
771,127,37127010400,453,2784,19.4420600858369,Nash,2238,2330,202105041931
1325,129,37129011603,2025,7842,30.3234501347709,New Hanover,6570,6678,202105041931
1326,129,37129012101,2920,9161,38.3856973839884,New Hanover,7466,7607,202105041931
1327,129,37129012001,2503,7344,43.8507358093903,New Hanover,5550,5708,202105041931
1335,129,37129012009,2753,7819,46.3858466722831,New Hanover,5619,5935,202105041931
1351,129,37129010100,650,2400,34.3370311674591,New Hanover,1824,1893,202105041931
1388,129,37129011500,2154,7863,31.6997792494481,New Hanover,6719,6795,202105041931
1389,129,37129010502,1663,9303,21.5163669297451,New Hanover,7567,7729,202105041931
1402,129,37129010300,1294,6506,25.3775250049029,New Hanover,4975,5099,202105041931
1409,129,37129012007,1902,4887,43.4842249657064,New Hanover,4296,4374,202105041931
1410,129,37129012104,2315,6567,44.2469418960245,New Hanover,5119,5232,202105041931
1427,129,37129011100,575,2656,29.2620865139949,New Hanover,1833,1965,202105041931
1438,129,37129011400,468,1715,33.3096085409253,New Hanover,1358,1405,202105041931
1488,129,37129012201,960,2920,37.2815533980583,New Hanover,2498,2575,202105041931
1513,129,37129010600,1986,4216,53.574318856218,New Hanover,3632,3707,202105041931
1537,129,37129011000,555,2353,31.0750279955207,New Hanover,1742,1786,202105041931
1604,129,37129010800,432,2653,21.4498510427011,New Hanover,1984,2014,202105041931
1605,129,37129010900,635,2270,32.3814380418154,New Hanover,1882,1961,202105041931
1606,129,37129010501,718,4072,19.9777406789093,New Hanover,3594,3594,202105041931
1607,129,37129011701,1891,4895,44.3064667291471,New Hanover,4206,4268,202105041931
1613,129,37129010200,1118,3370,40.9224011713031,New Hanover,2583,2732,202105041931
1615,129,37129011705,3312,9669,42.6639185881747,New Hanover,7453,7763,202105041931
1620,129,37129012006,1531,4413,41.7735334242838,New Hanover,3539,3665,202105041931
1671,129,37129011902,1372,5809,26.817826426896,New Hanover,5048,5116,202105041931
1675,129,37129010400,1127,3206,44.6336633663366,New Hanover,2454,2525,202105041931
1676,129,37129010700,1046,4579,28.2855597620335,New Hanover,3626,3698,202105041931
1679,129,37129011300,837,1852,47.9656160458453,New Hanover,1739,1745,202105041931
1680,129,37129011703,2450,4499,63.6363636363636,New Hanover,3755,3850,202105041931
1681,129,37129011903,1534,9353,16.7888803764912,New Hanover,9117,9137,202105041931
1682,129,37129011904,1385,2929,53.0448104174646,New Hanover,2605,2611,202105041931
1688,129,37129011606,1127,4715,26.9552738579287,New Hanover,4005,4181,202105041931
1758,129,37129012004,1572,3633,53.0722484807562,New Hanover,2891,2962,202105041931
1768,129,37129011200,756,2378,37.7622377622378,New Hanover,1991,2002,202105041931
1771,129,37129011800,904,2599,39.5277656318321,New Hanover,2258,2287,202105041931
1800,129,37129990100,,0,,New Hanover,0,0,202105041931
1805,129,37129980100,,0,,New Hanover,0,0,202105041931
1807,129,37129012105,3950,12015,40.1137402254494,New Hanover,9453,9847,202105041931
1834,129,37129011607,3145,12839,30.2928144866114,New Hanover,10171,10382,202105041931
1835,129,37129012008,1791,6091,35.1452119309262,New Hanover,4948,5096,202105041931
1840,129,37129012300,3818,8928,51.2552020405424,New Hanover,7111,7449,202105041931
1851,129,37129012202,1185,3345,41.2748171368861,New Hanover,2841,2871,202105041931
1889,129,37129012010,1766,5356,41.2424100887436,New Hanover,4076,4282,202105041931
1958,129,37129011605,1097,5575,24.6960828455651,New Hanover,4422,4442,202105041931
1971,129,37129011608,1778,6549,33.2212257100149,New Hanover,5135,5352,202105041931
2041,129,37129012103,1754,4670,46.5993623804463,New Hanover,3698,3764,202105041931
2176,129,37129012203,863,2124,44.4158517756047,New Hanover,1910,1943,202105041931
955,131,37131920402,614,1334,50.327868852459,Northampton,1196,1220,202105041931
1214,131,37131920200,790,3742,25.4674403610574,Northampton,3021,3102,202105041931
1215,131,37131920401,733,4405,20.0987112695366,Northampton,3584,3647,202105041931
1254,131,37131920300,1089,6073,20.6719817767654,Northampton,5108,5268,202105041931
1296,131,37131920100,1141,4392,32.2043465989275,Northampton,3500,3543,202105041931
1819,133,37133001200,1676,11757,19.0541155070487,Onslow,8579,8796,202105041931
1847,133,37133000302,1247,9904,16.611162914613,Onslow,7300,7507,202105041931
1906,133,37133001300,2110,17451,15.5719557195572,Onslow,12930,13550,202105041931
1907,133,37133001400,1193,4342,34.232424677188,Onslow,3315,3485,202105041931
1908,133,37133000102,2057,9567,26.9205601361078,Onslow,7327,7641,202105041931
1909,133,37133002800,1335,9474,18.9792436735854,Onslow,6892,7034,202105041931
1910,133,37133000201,1732,12151,20.4438149197356,Onslow,8158,8472,202105041931
1911,133,37133000202,1554,10795,20.372312532774,Onslow,7551,7628,202105041931
1912,133,37133001101,709,5204,19.1829004329004,Onslow,3576,3696,202105041931
1928,133,37133002100,1004,6433,19.7172034564022,Onslow,4960,5092,202105041931
1929,133,37133002300,474,3984,16.1829976101058,Onslow,2773,2929,202105041931
1930,133,37133000402,1402,7699,23.5353365788148,Onslow,5929,5957,202105041931
1931,133,37133002202,514,4251,15.7862407862408,Onslow,3137,3256,202105041931
1933,133,37133002201,860,4573,21.9892610585528,Onslow,3818,3911,202105041931
1934,133,37133000403,562,1180,50.7678410117435,Onslow,1096,1107,202105041931
2006,133,37133002500,351,3448,13.7323943661972,Onslow,2481,2556,202105041931
2009,133,37133000103,959,5720,20.8614313682837,Onslow,4462,4597,202105041931
2014,133,37133000301,920,6007,19.5121951219512,Onslow,4519,4715,202105041931
2015,133,37133001102,510,3923,15.7261794634598,Onslow,3142,3243,202105041931
2020,133,37133002600,516,3069,21.5179316096747,Onslow,2317,2398,202105041931
2073,133,37133002400,534,7151,9.93118839501581,Onslow,5237,5377,202105041931
2075,133,37133001800,365,1883,22.24253503961,Onslow,1599,1641,202105041931
2076,133,37133001500,270,2863,13.0560928433269,Onslow,2025,2068,202105041931
2080,133,37133000401,1285,6849,24.9369299437221,Onslow,5050,5153,202105041931
2157,133,37133001700,307,2146,16.6305525460455,Onslow,1744,1846,202105041931
2158,133,37133000700,34,7246,0.848303393213573,Onslow,3876,4008,202105041931
2161,133,37133000900,19,6870,0.362249761677788,Onslow,5235,5245,202105041931
2189,133,37133000500,,1518,,Onslow,1518,1518,202105041931
2191,133,37133000800,,1370,,Onslow,953,953,202105041931
2192,133,37133001000,8,5490,0.152235965746908,Onslow,5255,5255,202105041931
2193,133,37133000600,,10751,,Onslow,10685,10691,202105041931
2194,133,37133990100,,0,,Onslow,0,0,202105041931
812,135,37135010701,1007,2274,56.4145658263305,Orange,1740,1785,202105041931
813,135,37135011902,1917,3965,62.40234375,Orange,2982,3072,202105041931
821,135,37135010705,2148,5090,49.5730440803139,Orange,4247,4333,202105041931
855,135,37135011102,1865,6543,36.9306930693069,Orange,4821,5050,202105041931
858,135,37135012201,1440,2814,62.4457935819601,Orange,2242,2306,202105041931
933,135,37135011000,3328,7931,53.0866166852768,Orange,6087,6269,202105041931
934,135,37135011101,2338,8057,35.4457246816252,Orange,6371,6596,202105041931
936,135,37135010703,2068,5935,41.1051480818923,Orange,4999,5031,202105041931
937,135,37135012100,3300,8055,52.8846153846154,Orange,6141,6240,202105041931
941,135,37135010901,1869,5773,38.800083039236,Orange,4514,4817,202105041931
942,135,37135010902,1592,6039,33.8219672827703,Orange,4432,4707,202105041931
960,135,37135011400,1981,3818,56.0079163132598,Orange,3512,3537,202105041931
964,135,37135011204,1508,3204,56.0386473429952,Orange,2585,2691,202105041931
1061,135,37135010704,2204,5415,47.0739000427168,Orange,4527,4682,202105041931
1065,135,37135011500,870,1957,52.6953361599031,Orange,1651,1651,202105041931
1066,135,37135011202,3354,8178,53.1874405328259,Orange,6016,6306,202105041931
1067,135,37135011203,2050,6469,40.1960784313725,Orange,4973,5100,202105041931
1074,135,37135011700,1813,5337,35.1629169899147,Orange,5151,5156,202105041931
1075,135,37135012202,2530,5354,63.234191452137,Orange,3847,4001,202105041931
1163,135,37135011800,1237,3169,45.6120943952802,Orange,2699,2712,202105041931
1166,135,37135011300,1009,3146,34.0188806473365,Orange,2955,2966,202105041931
1170,135,37135010706,1671,3503,63.5361216730038,Orange,2473,2630,202105041931
1171,135,37135011205,3509,8483,51.9928878352348,Orange,6172,6749,202105041931
1177,135,37135011602,569,6722,8.67642573955474,Orange,6541,6558,202105041931
1178,135,37135011901,2349,5034,57.7575608556676,Orange,3959,4067,202105041931
1217,135,37135010802,1594,4880,38.4838242394978,Orange,3997,4142,202105041931
1256,135,37135010801,1552,5268,35.1927437641723,Orange,4281,4410,202105041931
1300,135,37135011601,136,2423,5.64549605645496,Orange,2404,2409,202105041931
1610,137,37137950201,1278,3574,40.7915735716566,Pamlico,3096,3133,202105041931
1611,137,37137950202,1051,2237,50.5045651129265,Pamlico,2054,2081,202105041931
1677,137,37137950102,865,3546,27.8045644487303,Pamlico,3055,3111,202105041931
1761,137,37137950101,599,3344,21.7976710334789,Pamlico,2567,2748,202105041931
1804,137,37137990100,,0,,Pamlico,0,0,202105041931
809,139,37139960300,358,2412,21.7894096165551,Pasquotank,1565,1643,202105041931
810,139,37139960400,773,4180,25.7495003331113,Pasquotank,2967,3002,202105041931
929,139,37139960600,1810,6960,31.6157205240175,Pasquotank,5656,5725,202105041931
931,139,37139960200,956,4523,25,Pasquotank,3640,3824,202105041931
932,139,37139960502,1232,4871,31.5170120235354,Pasquotank,3835,3909,202105041931
956,139,37139960702,818,3041,31.8908382066277,Pasquotank,2552,2565,202105041931
978,139,37139960503,492,2942,21.3913043478261,Pasquotank,2226,2300,202105041931
1058,139,37139960701,1758,5635,39.7647591042751,Pasquotank,4312,4421,202105041931
1059,139,37139960501,789,3459,28.8799414348463,Pasquotank,2653,2732,202105041931
1160,139,37139960100,270,1491,20.0445434298441,Pasquotank,1297,1347,202105041931
1328,141,37141920602,1293,5166,28.0842745438749,Pender,4494,4604,202105041931
1329,141,37141920202,2531,8873,34.7473915431082,Pender,6969,7284,202105041931
1330,141,37141920201,1919,7243,36.4136622390892,Pender,5078,5270,202105041931
1344,141,37141920203,1076,5035,26.3531716874847,Pender,3864,4083,202105041931
1405,141,37141920502,336,1811,20.6261510128913,Pender,1597,1629,202105041931
1425,141,37141920601,524,3762,19.2930780559647,Pender,2656,2716,202105041931
1439,141,37141920401,411,2667,19.7122302158273,Pender,2017,2085,202105041931
1483,141,37141920403,929,3605,31.6632583503749,Pender,2859,2934,202105041931
1608,141,37141920103,1260,5420,28.9256198347107,Pender,4252,4356,202105041931
1609,141,37141920402,677,3290,23.1373889268626,Pender,2842,2926,202105041931
1714,141,37141920501,1010,4971,25.9173723376957,Pender,3762,3897,202105041931
1720,141,37141920102,431,1171,40.3558052434457,Pender,1048,1068,202105041931
1741,141,37141920300,874,4368,26.1676646706587,Pender,3056,3340,202105041931
1742,141,37141920204,453,2608,21.0501858736059,Pender,2061,2152,202105041931
1789,141,37141920101,,409,,Pender,370,373,202105041931
1803,141,37141990100,,0,,Pender,0,0,202105041931
408,143,37143920100,1616,6423,30.2565062722337,Perquimans,5238,5341,202105041931
504,143,37143920202,1267,4059,35.9025219608954,Perquimans,3433,3529,202105041931
709,143,37143920201,639,2948,28.0263157894737,Perquimans,2221,2280,202105041931
1518,145,37145920500,1658,6946,28.7997220774709,Person,5621,5757,202105041931
1519,145,37145920200,1774,6554,31.8035138042309,Person,5356,5578,202105041931
1546,145,37145920602,1236,4982,30.2718589272594,Person,3988,4083,202105041931
1624,145,37145920601,1253,5789,27.4840973897785,Person,4234,4559,202105041931
1694,145,37145920300,1277,5487,27.9675865089794,Person,4532,4566,202105041931
1764,145,37145920100,1407,6712,26.4126149802891,Person,5154,5327,202105041931
1765,145,37145920400,735,2875,32.7102803738318,Person,2125,2247,202105041931
824,147,37147001100,1267,5236,30.3327747186976,Pitt,4054,4177,202105041931
850,147,37147001301,1134,4089,34.8387096774194,Pitt,3074,3255,202105041931
851,147,37147001302,1833,5701,41.1078717201166,Pitt,4372,4459,202105041931
872,147,37147001600,2318,8859,32.3878720134134,Pitt,6808,7157,202105041931
874,147,37147000202,824,3009,31.4984709480122,Pitt,2564,2616,202105041931
875,147,37147001402,679,2647,31.4643188137164,Pitt,2054,2158,202105041931
922,147,37147000701,773,3248,29.3693009118541,Pitt,2434,2632,202105041931
923,147,37147000100,978,6499,15.9569260890847,Pitt,6028,6129,202105041931
924,147,37147002001,1072,6324,23.113410952997,Pitt,4499,4638,202105041931
925,147,37147000302,2586,9012,33.9548319327731,Pitt,7482,7616,202105041931
926,147,37147000603,3057,10647,39.7219334719335,Pitt,7543,7696,202105041931
927,147,37147000601,2269,8471,33.2162201727419,Pitt,6708,6831,202105041931
950,147,37147001700,1350,4644,38.3304940374787,Pitt,3295,3522,202105041931
951,147,37147000301,1333,2940,52.9178245335451,Pitt,2447,2519,202105041931
1036,147,37147001200,1544,6454,30.568204315977,Pitt,4883,5051,202105041931
1037,147,37147000900,1502,8102,24.3199481865285,Pitt,6032,6176,202105041931
1045,147,37147000702,429,2910,21.9887237314198,Pitt,1858,1951,202105041931
1046,147,37147001002,2144,6217,44.4444444444444,Pitt,4668,4824,202105041931
1047,147,37147001303,2959,8006,48.020123336579,Pitt,6005,6162,202105041931
1048,147,37147000501,2298,6414,45.0146914789422,Pitt,5031,5105,202105041931
1049,147,37147001401,1230,4644,33.8190816607094,Pitt,3450,3637,202105041931
1050,147,37147001003,1991,5851,43.2450043440487,Pitt,4453,4604,202105041931
1149,147,37147000400,772,7183,10.9908883826879,Pitt,6982,7024,202105041931
1150,147,37147001500,640,3328,24.3346007604563,Pitt,2507,2630,202105041931
1151,147,37147000502,1842,7964,27.0603790215954,Pitt,6762,6807,202105041931
1154,147,37147000602,980,6043,19.7819943480016,Pitt,4917,4954,202105041931
1155,147,37147000201,997,4314,24.3765281173594,Pitt,4011,4090,202105041931
1207,147,37147001800,1580,6599,30.6558013193636,Pitt,4835,5154,202105041931
1208,147,37147000800,645,3270,25.7382282521947,Pitt,2421,2506,202105041931
1209,147,37147001900,609,2485,28.6993402450518,Pitt,2006,2122,202105041931
1233,147,37147002002,1010,5186,22.6558995065052,Pitt,4202,4458,202105041931
1290,147,37147001001,577,2137,34.468339307049,Pitt,1635,1674,202105041931
1817,149,37149920200,993,4833,25.5269922879177,Polk,3840,3890,202105041931
1831,149,37149920104,1101,3214,41.3133208255159,Polk,2568,2665,202105041931
1858,149,37149920103,648,3162,23.2758620689655,Polk,2678,2784,202105041931
1859,149,37149920101,556,3422,19.2587461032213,Polk,2792,2887,202105041931
1876,149,37149920304,1028,2864,39.0874524714829,Polk,2596,2630,202105041931
1885,149,37149920301,358,1102,35.7285429141717,Polk,992,1002,202105041931
2164,149,37149920303,576,1960,33.160621761658,Polk,1717,1737,202105041931
1348,151,37151031200,934,4940,23.6935565702689,Randolph,3825,3942,202105041931
1378,151,37151030503,1002,5499,22.1192052980132,Randolph,4384,4530,202105041931
1379,151,37151031505,726,3272,26.3329706202394,Randolph,2610,2757,202105041931
1420,151,37151030201,865,3317,32.3002240477969,Randolph,2644,2678,202105041931
1435,151,37151030302,576,2735,27.1058823529412,Randolph,2042,2125,202105041931
1499,151,37151030100,808,4695,20.8516129032258,Randolph,3750,3875,202105041931
1500,151,37151030502,1344,4306,38.2905982905983,Randolph,3358,3510,202105041931
1501,151,37151031501,1101,5631,24.5375529306887,Randolph,4404,4487,202105041931
1502,151,37151031504,1349,5078,32.926531608494,Randolph,3847,4097,202105041931
1534,151,37151030802,1202,6319,23.811410459588,Randolph,4809,5048,202105041931
1535,151,37151030900,718,4009,22.1127194333231,Randolph,3172,3247,202105041931
1587,151,37151030202,1293,4694,34.7114093959732,Randolph,3555,3725,202105041931
1591,151,37151030801,1446,7326,24.7348614437222,Randolph,5738,5846,202105041931
1592,151,37151031400,1750,8349,28.6462596169586,Randolph,5902,6109,202105041931
1594,151,37151031503,554,3217,20.3826342899191,Randolph,2639,2718,202105041931
1654,151,37151030301,1145,6291,23.5548241102654,Randolph,4788,4861,202105041931
1655,151,37151030400,678,4256,21.4828897338403,Randolph,3047,3156,202105041931
1656,151,37151030600,1543,7531,25.6142098273572,Randolph,5858,6024,202105041931
1657,151,37151031100,877,6360,18.5099197973829,Randolph,4593,4738,202105041931
1658,151,37151030700,998,6503,19.1297680659383,Randolph,4871,5217,202105041931
1659,151,37151031000,1294,7449,21.409662475182,Randolph,5653,6044,202105041931
1709,151,37151031303,767,4369,20.8310700706138,Randolph,3427,3682,202105041931
1718,151,37151030504,937,5972,18.9714517108726,Randolph,4854,4939,202105041931
1736,151,37151031601,842,4120,25.963613937712,Randolph,3084,3243,202105041931
1750,151,37151031602,269,1307,24.7242647058824,Randolph,1064,1088,202105041931
1756,151,37151031304,781,4971,19.7371746272429,Randolph,3781,3957,202105041931
1780,151,37151031306,1408,6919,24.0191061071307,Randolph,5621,5862,202105041931
1785,151,37151031305,658,3683,20.770202020202,Randolph,3107,3168,202105041931
7,153,37153970800,1099,4589,28.4052726802791,Richmond,3721,3869,202105041931
22,153,37153970400,1270,3862,41.3276928083306,Richmond,2967,3073,202105041931
37,153,37153970700,502,2778,22.8285584356526,Richmond,2118,2199,202105041931
46,153,37153970100,686,4315,19.9941707956864,Richmond,3324,3431,202105041931
47,153,37153970200,844,5095,20.6913459181172,Richmond,3965,4079,202105041931
48,153,37153971000,809,4516,23.8291605301915,Richmond,3273,3395,202105041931
49,153,37153971100,805,4426,23.1988472622478,Richmond,3300,3470,202105041931
50,153,37153970300,1087,4027,31.7650496785506,Richmond,3400,3422,202105041931
51,153,37153970600,814,4054,27.2240802675585,Richmond,2889,2990,202105041931
52,153,37153970500,648,2406,34.1232227488152,Richmond,1824,1899,202105041931
103,153,37153970900,1439,4929,34.5996633806203,Richmond,3959,4159,202105041931
337,155,37155961302,843,5617,21.993216801461,Robeson,3675,3833,202105041931
380,155,37155960102,758,5099,18.968968968969,Robeson,3888,3996,202105041931
383,155,37155960501,343,3517,12.5964010282776,Robeson,2575,2723,202105041931
415,155,37155960300,979,6428,19.5292240175544,Robeson,4770,5013,202105041931
416,155,37155960201,526,4940,12.8292682926829,Robeson,3936,4100,202105041931
418,155,37155961301,1379,4840,35.2505112474438,Robeson,3801,3912,202105041931
520,155,37155960600,702,6794,13.5521235521236,Robeson,4789,5180,202105041931
521,155,37155961700,959,5035,23.8379318916232,Robeson,3902,4023,202105041931
522,155,37155961400,654,4060,19.9086757990868,Robeson,3191,3285,202105041931
523,155,37155961000,426,1991,26.0550458715596,Robeson,1568,1635,202105041931
524,155,37155960900,595,2082,36.0606060606061,Robeson,1623,1650,202105041931
525,155,37155961200,549,3236,20.4241071428571,Robeson,2568,2688,202105041931
526,155,37155960701,837,6120,18.5217968577119,Robeson,4313,4519,202105041931
530,155,37155960801,491,3352,18.5283018867925,Robeson,2574,2650,202105041931
531,155,37155961601,489,4313,16.2296714238301,Robeson,2853,3013,202105041931
532,155,37155960503,283,1838,19.0829399865138,Robeson,1450,1483,202105041931
714,155,37155961500,796,5041,19.0658682634731,Robeson,3926,4175,202105041931
715,155,37155960202,326,4379,9.71394517282479,Robeson,3290,3356,202105041931
716,155,37155960101,384,4123,13.1147540983607,Robeson,2807,2928,202105041931
717,155,37155960402,421,4044,13.2514951211835,Robeson,2985,3177,202105041931
744,155,37155960802,229,1475,21.7473884140551,Robeson,1001,1053,202105041931
765,155,37155960502,477,4683,12.2401847575058,Robeson,3834,3897,202105041931
770,155,37155960401,754,7197,12.9820936639118,Robeson,5576,5808,202105041931
772,155,37155961900,587,4939,14.9022594567149,Robeson,3825,3939,202105041931
775,155,37155961602,578,4030,17.3521465025518,Robeson,3203,3331,202105041931
776,155,37155962001,387,3506,13.9913232104121,Robeson,2704,2766,202105041931
782,155,37155961801,483,5687,11.6301468817722,Robeson,3994,4153,202105041931
783,155,37155962002,328,3310,12.5815113156885,Robeson,2463,2607,202105041931
784,155,37155961802,698,5418,15.9106450877593,Robeson,4321,4387,202105041931
793,155,37155960702,390,3265,16.0957490713991,Robeson,2324,2423,202105041931
795,155,37155961100,197,2237,13.115845539281,Robeson,1462,1502,202105041931
1827,157,37157040300,1088,3649,35.3591160220994,Rockingham,2920,3077,202105041931
1883,157,37157040602,1034,4364,27.5880469583778,Rockingham,3529,3748,202105041931
1937,157,37157041602,1225,4614,32.1606720924127,Rockingham,3706,3809,202105041931
1953,157,37157040501,789,3541,28.0583214793741,Rockingham,2747,2812,202105041931
2017,157,37157041002,1448,5700,31.3895512681552,Rockingham,4487,4613,202105041931
2022,157,37157041001,1343,5898,28.9814415192059,Rockingham,4395,4634,202105041931
2023,157,37157040400,1026,6087,20.369267421084,Rockingham,5004,5037,202105041931
2027,157,37157040502,662,2937,27.9442802870409,Rockingham,2307,2369,202105041931
2028,157,37157041100,1742,6785,31.1627906976744,Rockingham,5455,5590,202105041931
2029,157,37157041500,2219,7188,37.9121817871177,Rockingham,5700,5853,202105041931
2081,157,37157040700,910,4454,24.3837084673098,Rockingham,3622,3732,202105041931
2085,157,37157040900,526,2631,24.2956120092379,Rockingham,2142,2165,202105041931
2117,157,37157041300,1368,6150,27.0623145400593,Rockingham,4919,5055,202105041931
2143,157,37157040601,709,4058,21.8962322421248,Rockingham,3143,3238,202105041931
2144,157,37157041200,1008,4841,24.7787610619469,Rockingham,4006,4068,202105041931
2159,157,37157040101,778,3877,24.927907721884,Rockingham,3003,3121,202105041931
2165,157,37157041400,590,2953,24.9894112664125,Rockingham,2257,2361,202105041931
2172,157,37157041601,817,3333,28.133608815427,Rockingham,2849,2904,202105041931
2180,157,37157040800,395,1583,28.2748747315676,Rockingham,1355,1397,202105041931
2183,157,37157040200,627,3754,20.8721704394141,Rockingham,2829,3004,202105041931
2190,157,37157040102,516,2680,24.1459990641086,Rockingham,2046,2137,202105041931
814,159,37159050201,872,4236,26.0454002389486,Rowan,3204,3348,202105041931
815,159,37159051303,1482,5850,31.2328767123288,Rowan,4688,4745,202105041931
827,159,37159050901,1042,4706,27.4210526315789,Rowan,3699,3800,202105041931
859,159,37159051400,976,8273,14.8463644660785,Rowan,6408,6574,202105041931
860,159,37159050202,1130,5346,28.2217782217782,Rowan,3881,4004,202105041931
861,159,37159050300,730,3526,25.9232954545455,Rowan,2780,2816,202105041931
862,159,37159050903,1223,5977,25.8234797297297,Rowan,4589,4736,202105041931
882,159,37159051700,1311,8022,20.4046692607004,Rowan,6231,6425,202105041931
883,159,37159051101,1129,5905,22.3785926660059,Rowan,4888,5045,202105041931
884,159,37159051102,654,3452,24.1685144124169,Rowan,2578,2706,202105041931
885,159,37159051204,708,3687,23.8866396761134,Rowan,2798,2964,202105041931
965,159,37159051902,1076,6131,21.1602753195674,Rowan,4872,5085,202105041931
966,159,37159051002,977,5810,22.2652689152233,Rowan,4173,4388,202105041931
981,159,37159051901,908,4505,24.9040043883708,Rowan,3501,3646,202105041931
1085,159,37159051201,966,5942,20.0706420112196,Rowan,4629,4813,202105041931
1086,159,37159051302,1365,4604,35.1713475908271,Rowan,3771,3881,202105041931
1087,159,37159051202,830,3445,30.1051867972434,Rowan,2627,2757,202105041931
1180,159,37159051301,559,2199,31.1941964285714,Rowan,1697,1792,202105041931
1181,159,37159050700,600,3222,23.8379022646007,Rowan,2399,2517,202105041931
1182,159,37159050500,940,3704,28.2876918447186,Rowan,3279,3323,202105041931
1183,159,37159051502,542,3440,18.8325225851286,Rowan,2710,2878,202105041931
